gene_name	module	color	kME_blue	kME_yellow	kME_grey	kME_turquoise	kME_brown	kME_magenta	kME_pink	kME_green	kME_black	kME_red	kME_purple
Dnm1l	Dnm1l	grey	grey	0.0227542660764077	0.0819925849435161	0.00881558922841172	0.0639059616161575	0.0652995426357108	-0.0189137314282983	-0.151109578388219	-0.0749399871667473	-0.00314611174436567	-0.00514554312130367	-0.0420347663312798
Dnm2	Dnm2	grey	grey	0.119938019214814	0.0635609577223947	0.106894621549172	-0.0547594007659759	0.00255751907275735	0.122312781685268	0.0583810478290603	0.0584353550605245	0.125373676765457	0.0767833354300747	0.0834729330079985
Dnpep	Dnpep	grey	grey	0.167060192244797	0.0461788925764813	0.154454764769137	-0.0544840602491495	0.0351954607653132	0.119318211306913	0.165495382554966	0.083457613068398	0.106184716578393	0.175687534076638	0.102833114752915
Dnph1	Dnph1	grey	grey	0.10847320107934	0.0738823217453872	0.0930734442770091	-0.105243149277836	0.0475179682300854	0.0235432267794153	0.113652906597465	-0.0166681427826676	0.118224972893475	0.0340199627075278	0.0835802654287824
Dnttip1	Dnttip1	grey	grey	0.13736236426203	0.0202833780183891	0.123489936621218	-0.0299042570792775	-0.0366004034713436	0.072981638767509	0.0692116044119553	0.122275505247483	0.0589504037969523	0.0927982507023898	0.111689282865589
Dnttip2	Dnttip2	brown	brown	-0.0617722283354102	0.0710447598562216	0.0478910840210229	0.166734029652925	0.208554688745634	-0.00193007501307878	0.0150214450400638	0.0381867533727214	0.0804214763284069	-0.0795541029077346	0.0708668202343603
Dock11	Dock11	grey	grey	-0.0555175088780797	0.0743216330707667	0.00983121545865808	0.0702298437231404	0.0944782290061634	-0.0901044367730198	-0.140279797731931	0.0180372138446364	-0.0221700655032961	-0.152176122334124	0.024641571214417
Dock7	Dock7	yellow	yellow	0.0678548783779322	0.199832254934677	0.114262027131718	0.0282603973971659	0.185943367856871	0.146408641027923	-0.0295765034875383	-0.00320513470453271	0.143265294913085	-0.0605211693403884	0.126167774384603
Dock8	Dock8	brown	brown	0.0485679928509854	0.130671090398336	0.0665484659482879	0.0443004733147944	0.151669778053448	0.0298445185744463	-0.0298876705617874	-0.0287287986059511	0.162360778649739	-0.0836631309088638	0.109869678220829
Dohh	Dohh	grey	grey	0.210391163975224	0.181603837005481	0.274299535013267	0.0196678980884286	0.137858867086316	0.214174450279489	0.119452097274225	0.2547212311677	0.196228977977453	0.181585424443485	0.193469799003536
Dok1	Dok1	turquoise	turquoise	-0.0932226186604876	-0.0574925627505239	-0.03641344676447	0.062013359858826	0.0810921432132828	-0.0180558685731291	-0.0960710832323698	-0.0435175110580663	-0.040515413098052	-0.0224916155636881	-0.0117112104323613
Donson	Donson	turquoise	turquoise	0.0237618218993462	0.070085300744423	0.0986191204356291	0.134757212228261	0.124206127351301	0.086369132320851	-0.00312572342811943	0.0878433785141144	0.0285578960621459	-0.0212796011909446	0.0699450611274181
Dot1l	Dot1l	brown	brown	-0.077801093785196	0.124097117900638	0.043351759208923	0.0781852341808634	0.170822178517498	0.0788846396361504	-0.105644857366306	0.0171792029888785	0.100882054254165	-0.104649841291447	0.114814697358817
Dpagt1	Dpagt1	turquoise	turquoise	0.0191670095133047	-0.0845578213538619	0.0441508142654172	0.0659218251616287	-0.0257630630175385	0.0913859152493833	0.0830891714166901	0.00934115002458767	-0.0548510635446104	0.0399627833817617	0.0228999560176128
Dpcd	Dpcd	grey	grey	0.107189556748116	0.0585163763616006	0.0374297391247477	-0.132892900521734	-0.0217022736184569	0.0349435444577408	0.0147324613277127	0.00436322599893741	0.0296375110009138	0.0728285025725232	0.0347104327539705
Dpf2	Dpf2	magenta	magenta	0.147095762262292	0.121693683716146	0.134238412892435	-0.010507812492956	0.0230598105154643	0.232430592942722	0.023739075858976	0.0772610353804577	0.166079559511968	0.0993354032984909	0.0846960777447393
Dph1	Dph1	grey	grey	-0.0142317177953478	-0.0878773370927811	0.00386490981311683	0.0190018356204086	0.000192272340721243	-0.0944721493455885	0.0577712060253562	-0.028908830749577	-0.00471739881016937	0.068924989934543	-0.0662411409862856
Dph3	Dph3	grey	grey	0.168007882046935	0.0766739728453207	0.175799627968343	-0.0556502942480086	-0.0190312439808021	0.0528562092935051	0.113221816786198	0.093071693333923	0.0707913082880313	0.13727521413331	0.0933122059659004
Dpm1	Dpm1	grey	grey	0.0268106015793906	0.057523152625843	0.0371330021868869	-0.0237721280666936	0.065860050562768	-0.0196236049947199	0.0326948190507766	-0.0266727626989042	-0.0296049954089378	0.0482417128782446	-0.0141198124954635
Dpm2	Dpm2	green	green	-0.001168081883276	0.0129158164617445	0.0248728742123883	0.0504090295363426	0.0388591754705442	0.0622252096458736	-0.00678675908253545	0.157513163987527	0.0316440035729546	0.0251655976393148	0.0655468037199898
Dpm3	Dpm3	green	green	0.101373684063721	-0.013330675865239	-0.00271127546047844	-0.0663085475493896	-0.0534331835759883	0.0827565278834084	0.00952271942877175	0.208169838083188	0.0119781829331228	0.066238177021586	0.0908535416105503
Dpp3	Dpp3	grey	grey	0.0507370516037195	0.0519923993921241	0.0334753418041528	0.00960112787758102	0.033841599994853	0.0386952348810298	0.0123945776517462	0.0907196523030488	0.107854372951631	0.0520804266739656	-0.0293953817606274
Dpp7	Dpp7	grey	grey	0.0489253053805198	0.017357283459069	0.11799442972417	-0.0223961070058864	0.00755553635604186	-0.00645906245423141	0.0592674839061016	0.0699697068796466	0.0327564433421771	0.0935693022692266	0.0751952368426713
Dpp9	Dpp9	grey	grey	-0.0452010986760917	-0.0275121045073766	0.00167636980363455	0.00389117597171372	-0.0552757918895269	-0.0477272403883595	0.0042414157002576	0.0574957819206296	-0.0528701326080721	0.0372069685006937	-0.037986805631526
Dpy19l1	Dpy19l1	blue	blue	0.16740998522998	0.160821419747977	0.184572074412906	-0.0981270936275712	0.0598997419836918	0.24586997773273	0.051851004158674	0.0578962336774379	0.172712203141649	0.117113437230926	0.163480811105615
Dpy30	Dpy30	grey	grey	0.18140760585154	0.0743960504077097	0.186027711822241	-0.0276802291787903	0.0463279099569498	0.180128121672675	0.194444641686344	0.0758851840708033	0.141879881624072	0.0836229015907008	0.0677151000701829
Dpysl2	Dpysl2	grey	grey	0.0843955229562026	0.113911970801379	0.119862762292467	-0.034316716908511	0.108207956578452	0.107408633708252	0.107780868031098	0.0511116569694309	0.180071947068853	-0.00328998114219837	0.171816243219243
Dram2	Dram2	grey	grey	0.0272231872666386	0.0888633656382978	0.124284354341216	-0.0377432002996576	0.0100129107465321	0.0733797717294601	0.0516624585236918	0.0144688423928678	0.0700720985147968	0.0293277941525766	0.0577251531585415
Drap1	Drap1	grey	grey	0.113648377793698	0.0254464058250407	0.135930200925657	0.0065772169884858	0.00195338003166286	0.0547845108952237	0.0816221155406252	0.0723549073568478	0.0735670847110132	0.114226784851242	-0.00166983385664785
Drg1	Drg1	grey	grey	0.11846318426704	0.0821917485616409	0.204489429125621	-0.00730815156921618	0.0907820979901943	0.211012434189824	0.127863238897082	0.0659533838912037	0.117684720999413	0.0410970191107316	0.116903420222733
Dse	Dse	yellow	yellow	0.175018419869537	0.237322212128771	0.207332511683685	-0.120032526269655	0.0933773026153231	-0.00564112861285418	0.0144898478450424	0.0948465991958863	0.141189747669921	0.0759105894710342	0.203195021064051
Dst	Dst	grey	grey	0.0999819471886525	0.18242897805467	0.103354918785739	-0.0105660074169737	0.161712248254615	0.111132017836081	-0.107596390201679	-0.0180652337782949	0.160219652883355	-0.0239779651648222	0.0435585737333176
Dstn	Dstn	grey	grey	0.120168536440064	0.0913114349318272	0.116003588778619	-0.0524071717617305	0.049067152917426	-0.00609719469779437	-0.078951747677912	-0.00380919421669623	0.119187725960108	0.108957359370872	-0.002752047949052
Dtd1	Dtd1	grey	grey	0.00286105788010139	-0.0533830358753765	-0.0685779916710695	-0.128502408592047	-0.151736940999561	0.0316627826327497	0.0660419866647325	0.0247469480020071	-0.0104370229296071	-0.025295492743979	0.014947632806041
Dtnb	Dtnb	blue	blue	0.108025508404316	0.00240440468206979	0.0547055210047557	-0.0372643727745358	-0.020365979219991	0.109724592600254	0.0952271662353638	0.0700767174134745	0.101581496737327	0.0943778006985361	0.0612755759580362
Dtx2	Dtx2	grey	grey	0.0494246143921729	0.0653597319929639	0.0605087598000795	-0.01553400752973	0.0414158931916511	0.0803179538212027	0.0633843042456192	-0.0101230685395618	0.0311633668274995	0.0364266471717885	0.112288481608436
Dtx3	Dtx3	blue	blue	0.0722776362232559	0.068991274833532	0.0797224294474476	0.0294034690675262	0.0477371817473794	0.0941485491747441	0.0201948324794183	0.115561708341929	0.0976825577400828	0.0365859919539966	0.113835092512746
Dtx3l	Dtx3l	grey	grey	-0.0247142081519567	0.000751586829618226	-0.0984409640154286	-0.0357610770473849	-0.0257217140011828	-0.0929381772918333	-0.191600514221042	-0.0207781799730077	-0.0611080462809949	-0.0336795265207577	-0.0699460446468096
Dtymk	Dtymk	blue	blue	0.106741141613454	0.077834971016437	0.0859614130810707	-0.0331481135539543	0.0283126838816834	0.0286169857148133	0.0253938227925049	0.0790174597348498	0.0492439684020164	0.109447690016912	0.12357129785794
Dus1l	Dus1l	grey	grey	0.0944061969523571	0.0456075480534966	0.0405842670202264	-0.130931476753975	-0.0765442204237741	-0.0144214846201979	-0.0849464286192975	0.0869626197209787	0.0520851213660818	0.0839352418663549	0.0749433606112898
Dusp1	Dusp1	turquoise	turquoise	-0.378608963849136	-0.330540525660291	-0.395632858379426	0.383390002507747	-0.0858852538941929	-0.177909208166823	-0.255077061308474	-0.0783342626473611	-0.378393258339621	-0.344693383690226	-0.242821520564462
Dusp16	Dusp16	turquoise	turquoise	-0.187403285965142	-0.0280465768876097	-0.11424789291232	0.185413440428815	0.126560039531599	-0.0223574887718895	-0.130989238314383	-0.11570922478549	-0.0711985465501445	-0.160741913784034	-0.0902846912332455
Dusp18	Dusp18	green	green	0.14631562386767	0.0351989783672543	0.115176666755095	-0.108997184314404	-0.0798777723768935	0.0648443482372428	0.152229652090147	0.0943557189901284	0.0374376934149083	0.125146935213535	0.0594792413104453
Dusp2	Dusp2	green	green	0.115615779320175	0.0179781777874867	0.12490902930906	-0.113243625630616	-0.121275345228189	0.13729023585881	0.158309727322236	0.270180464034706	0.00659799158150743	0.120973468025569	0.134918198936556
Dusp22	Dusp22	grey	grey	0.165170132772682	0.0806113921894562	0.103523832686117	-0.136593642396766	-0.102546238794137	0.0773784005293265	0.0655861035686739	0.118886889810631	0.0891340756281208	0.204849041172854	0.0656541712523458
Dusp3	Dusp3	black	black	0.124638631459794	0.0876232625894571	0.0597949197101199	-0.0800024360243611	-0.0418654075024658	0.117922680804481	0.00345464036248046	0.152813336213325	0.123483661779659	0.131457570163027	0.0473547159715066
Dusp5	Dusp5	turquoise	turquoise	-0.217689035781771	-0.0708904166308105	-0.174617673059533	0.209816019185694	0.0871727063476949	-0.139151884239529	-0.108471878854939	-0.150186691116564	-0.12902854751292	-0.165335471480307	-0.136251105850709
Dusp6	Dusp6	grey	grey	-0.103678206787338	-0.121944058024866	-0.066398735885611	0.134354835857334	-0.0278645147195475	0.0169490738544499	0.0357018833736675	-0.0330098977492947	-0.116825780705577	-0.0396746165227252	0.0164288160594658
Dusp7	Dusp7	grey	grey	0.106242792575756	0.0445491749489982	0.0956331094855967	-0.0286821374350882	-0.0108316497506217	-0.0808762933563417	-0.0663064037676249	0.0307146867001196	0.0307801423296934	0.0759886914896685	-0.0107627980227745
Dusp8	Dusp8	turquoise	turquoise	-0.149454515134779	0.0334411106336352	0.012323535983828	0.210886736415293	0.159749128083516	-0.0194530399096516	-0.0337304206042054	-0.0760397531100639	-0.0539663662020772	-0.119262851383923	0.0601627435980943
Dut	Dut	turquoise	turquoise	-0.0388162956999739	-0.0347637064337456	0.00543018167056093	0.133653041656192	-0.00181331227233516	0.0588460418597806	0.0395004968023645	0.0542718048564211	-0.0277478534321537	0.0138929566848177	-0.0123591124818975
Dvl2	Dvl2	turquoise	turquoise	-0.0704539154496271	-0.0236801634371526	0.020124638367636	0.242237055430162	0.20961938240686	0.0302854671591415	-0.0519535820069983	0.00301256423330073	-0.00737165439149246	-0.0258346151899699	-0.0856074833523884
Dym	Dym	black	black	0.148037164022396	0.158832585789933	0.203761461666373	-0.0630511293663016	0.0935155771078473	0.160806345999571	0.0979433322196133	0.0584599275532214	0.294007979468209	0.0697633258951722	0.18728189756429
Dync1h1	Dync1h1	grey	grey	0.0479270419549889	0.151952171479975	0.132672813368741	0.0367377258727119	0.177509370906867	-0.07077721863918	-0.0412686713112388	-0.0471194596573579	0.104238375035568	0.00267335737700435	0.0768393335049649
Dync1i2	Dync1i2	blue	blue	0.177412444884569	0.0809895551161064	0.0886686672179367	-0.0904882769600208	0.0128046548972542	0.133797571995697	0.0960618646211204	0.0122201925389723	0.147815773943623	0.133718415352799	0.0548471068651548
Dync1li1	Dync1li1	grey	grey	0.133813187750405	0.265896496666849	0.21930697770993	-0.0673424089591535	0.162749799386323	0.113697099960598	0.0157051017891492	0.163872131989014	0.131561528599113	0.0251923960726046	0.282095193817444
Dync1li2	Dync1li2	grey	grey	0.0704416155045881	0.0781477531705416	-0.000322526744902287	-0.115823581067677	0.0413499212282833	-0.00987624249148058	-0.11274045191486	-0.0513724368949617	0.0988598102913269	0.0590641311372033	-0.0255570534785108
Dynll1	Dynll1	grey	grey	-0.0661252029921978	-0.227948008217797	-0.177639355746514	0.0872463295433061	-0.0855106269385847	-0.157458815407671	-0.0139798646633653	-0.145098132525002	-0.191727483087505	0.0690079883224342	-0.197626482532983
Dynll2	Dynll2	grey	grey	0.130118838117462	0.105065602109699	0.160793180485404	-0.034925024517176	0.0855653144981808	0.155916702506097	0.151187383291857	0.0996082910522556	0.103894263571049	0.0294088030294829	0.127138462507299
Dynlrb1	Dynlrb1	yellow	yellow	0.096327034829146	0.0744048379887604	0.133017598585547	-0.0220285730786321	0.0764122032915076	0.0922976485889708	0.0258596822331195	0.0215620600157853	0.151648887416537	0.0466531744808412	0.115850118013303
Dynlt1	Dynlt1	grey	grey	0.168074908217361	0.121747082816317	0.154912905796422	-0.157118886363695	-0.0511615476543784	0.0785419225806468	0.0747846590193469	0.160026370759474	0.0761770418075615	0.130234999255459	0.197644569383808
Dynlt3	Dynlt3	grey	grey	0.000737717036054417	0.0820969840199499	0.12886182746057	0.0472990997353003	-0.00823836080997422	0.1919909977876	0.105874528337302	0.167476581178827	0.0955699469024911	-0.0147106138556167	0.134286148299707
Dyrk1a	Dyrk1a	brown	brown	-0.14144729413388	0.0080294324455115	-0.150059591708958	0.0549546733253962	0.120926199433234	-0.145124580152125	-0.0845880639174739	-0.15087738264618	-0.130319940067534	-0.117294470639375	-0.0799861105641567
Dyrk2	Dyrk2	grey	grey	-0.0126634246024537	0.0508146307662998	0.0998046835744561	0.0998379869540781	0.101708083448975	0.129489583066684	0.0785418872812745	0.0579377721599003	0.0999604172965076	-0.0709875714639608	0.0753990476529985
E2f4	E2f4	grey	grey	0.117581827359914	0.0795973759349039	0.130930062791474	-0.0583727231923592	0.0555577093087209	0.126704652639541	0.117605087165232	0.0877912206060601	0.0953053228310028	0.0915773338771664	0.0684926718657803
E2f6	E2f6	grey	grey	-0.0215883609348762	0.0756553454623385	0.0411949974575573	0.0275893426076775	0.0874853992006724	-0.0372034351467243	-0.133621785273245	0.0470718067521015	-0.0401806430561479	-0.0183875611184125	0.026799973189141
Eaf1	Eaf1	grey	grey	0.0823075011000792	0.0590941214235259	0.0674241131923382	-0.0552080763668237	-0.0428575724685163	-0.0457447278854594	0.0539983797120909	0.00323445179626333	-0.0154245805895774	0.100651494760819	-0.0327473688875511
Eapp	Eapp	grey	grey	0.0321292994706665	0.069558859289987	0.119032346257719	0.0861763818806512	0.0374946268116945	0.161562725799054	0.147199532080452	0.0771642049844799	0.0371080420511514	-0.0304115713741026	0.147045930020712
Ebag9	Ebag9	turquoise	turquoise	-0.0202385294908837	-0.00160400857213459	0.112201405513238	0.0906856746417743	0.0606283630909677	0.00300830280687472	-0.0408544827778227	0.0662410170719441	0.0373093766887074	-0.0354273827201062	0.183311572076667
Ebi3	Ebi3	blue	blue	0.31496199375698	0.185470458879287	0.166131537821572	-0.227806233073159	-0.130379276307731	0.115018783227576	-0.000746425322885565	0.185165410447768	0.133815661874752	0.287413044404256	0.119523778768557
Ebp	Ebp	green	green	0.173064911186817	0.143536436858734	0.10559052719392	-0.0915127510731337	-0.0849853566698894	0.165562420541599	-0.0163355486821333	0.257154542706616	0.048571168336315	0.122002039682562	0.226184481394618
Ece1	Ece1	green	green	-0.0693787151629957	-0.0754770361681407	-0.128397898002753	-0.00589812728247166	-0.111218080107916	-0.0154130228508891	0.00977401705586552	0.0264984295073541	-0.188381339663088	-0.0571517274229912	-0.0466695537554052
Ech1	Ech1	grey	grey	0.0639810241276066	0.0165743119308233	0.170993734347732	-0.0565157506875598	-0.0143412102271845	0.133834026923252	0.134055304039695	0.0575291918196008	0.0797164708541172	0.0683631571579865	0.0903447019033497
Echdc1	Echdc1	blue	blue	0.272644462402321	0.115204515278747	0.174446438448739	-0.18884954919531	-0.0498734775615216	0.262966838799744	0.0868887920184881	0.205863410587595	0.210293585756953	0.127857842919922	0.311683908573357
Eci1	Eci1	purple	purple	0.174212404395383	0.199169140425614	0.199150952312304	-0.0546250496842135	0.0524684873757906	0.0474873495585069	0.0262775198104007	0.207796106708719	0.138880213802802	0.123282234966144	0.273802357623658
